,PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
3210,03ASa,8/6p1/pp5p/2p5/P1P1p1Pk/1P2K2P/8/8 w - - 3 49,e3e4 a6a5 e4d5 h4h3 d5c6 h3g4 c6b6 h6h5,2716,101,86,156,crushing defensiveMove endgame pawnEndgame quietMove veryLong,https://lichess.org/4ZJwobxp#96,
3211,03AVu,3rr1n1/3q3k/2p4p/1p3p1Q/p7/2BP2KP/P1P5/R4R2 b - - 1 29,g8e7 h5f7,1152,76,88,183,mate mateIn1 middlegame oneMove,https://lichess.org/3Su6ev3f/black#57,
3212,03AWC,2r1r1k1/1b3p1p/p2q1Bp1/3P2P1/1p2p1R1/3B3Q/PPP4P/1K6 b - - 1 23,e4d3 h3h7 g8h7 g4h4 h7g8 h4h8,1512,77,89,3107,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/o9rbDbcG/black#45,
3213,03AaR,n1b3k1/6pp/p2p1rq1/2bNp3/2P5/3P2P1/PB3P1P/3Q1RK1 b - - 1 27,c8b7 d5e7 g8h8 e7g6,827,80,87,338,crushing fork middlegame short,https://lichess.org/r5tBPX0J/black#53,
3214,03Abe,1k1r4/1pp2Q2/p7/8/1P1nqP2/P1b1N1B1/4RKP1/8 w - - 1 35,f4f5 d4e2 f7c7 b8a7 c7d8 e2g3,1708,74,76,200,advantage long middlegame,https://lichess.org/UCAu6ADD#68,
3215,03Ac8,1r5r/1P2Q3/p2p2pk/2pPb3/7P/6p1/1P6/2K2R2 b - - 3 35,h8e8 e7g5 h6g7 h4h5,1210,75,90,525,crushing endgame short,https://lichess.org/17kwIXi5/black#69,
3216,03Anu,1r3rk1/pPp2pp1/1b3q2/4p1N1/8/6P1/PP1B1P1P/R2Q1BK1 w - - 1 18,d1c2 f6f2 g1h1 f2g1,1075,74,97,4382,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/CvJIUwYI#34,English_Opening English_Opening_Anglo-Indian_Defense
3217,03Ap5,7k/6p1/p2b3p/2pPp2q/2P5/4BQP1/P5KP/8 b - - 1 32,h5f3 g2f3,590,110,28,106,crushing endgame oneMove,https://lichess.org/qsBSxSaN/black#63,
3218,03AwE,6rk/p3R3/3p1R2/1p5p/7P/1P6/5b1K/6r1 b - - 1 36,g1g7 f6h6 g7h7 h6h7,698,77,98,538,endgame mate mateIn2 short,https://lichess.org/f5lomsvX/black#71,
3219,03AwK,rn2kb1r/1bq2ppp/pp1p1n2/4N3/2PQ1B2/2N3P1/PP2PPBP/3R1RK1 b kq - 0 11,d6e5 f4e5 b8c6 e5c7,1293,77,91,2135,crushing middlegame short,https://lichess.org/cqJ9ReDo/black#21,English_Opening English_Opening_Symmetrical_Variation
3220,03Ax4,3r2k1/6p1/5p1p/2qPp3/8/3Q4/1rP2PPP/2R1R1K1 w - - 4 29,c2c4 c5f2 g1h1 f2g2,1070,77,89,290,endgame mate mateIn2 short,https://lichess.org/5MtxsSxP#56,
3221,03Ayb,r6r/pp3k1p/2p1b1p1/q1b1B2Q/8/2n3P1/PPP3KP/R4R2 b - - 1 18,f7g8 h5h6 a5c7 e5c7,1848,76,91,1475,advantage middlegame short,https://lichess.org/7LfACH2E/black#35,Caro-Kann_Defense Caro-Kann_Defense_Rasa-Studier_Gambit
3222,03B43,4r1k1/3Q2pp/p7/1p1pP3/3qp3/8/PP4PP/5R1K b - - 2 26,d4e5 d7f7 g8h8 f7f8 e8f8 f1f8,1371,90,72,198,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/qFXXNLED/black#51,
3223,03B7b,7k/p5p1/1p5b/5B1Q/1P3q1p/7P/5PP1/7K b - - 0 38,a7a5 h5e8,665,99,92,433,endgame master mate mateIn1 oneMove,https://lichess.org/DA5KxGNN/black#75,
3224,03BBh,3R1B2/1r3p1p/rpR1pkp1/1p6/8/2P4P/1P3PP1/6K1 w - - 1 34,f8c5 a6a1 g1h2 b6c5,1574,323,-67,7,endgame equality short,https://lichess.org/hyLMInTe#66,
3225,03BET,5b1k/1pq4p/p4rp1/5n2/PQ6/BB3P1P/1PP2P2/3R2K1 w - - 1 27,b4c3 c7c3 b2c3 f8a3,1265,76,93,1665,advantage middlegame short,https://lichess.org/vxSZlTyT#52,
3226,03BFA,8/R7/3P4/4p1p1/3rPp1k/5P2/5K2/8 b - - 0 46,d4d6 a7h7 d6h6 h7h6,418,106,95,455,endgame mate mateIn2 rookEndgame short,https://lichess.org/yuSKpAS3/black#91,
3227,03BHm,r2q1rk1/pp3ppp/2p1b3/2R5/2P5/3P3P/P1P2PP1/R1BQ2K1 w - - 1 15,d1f3 d8d4 a1b1 d4c5,1445,74,93,7802,advantage fork middlegame short,https://lichess.org/Su9jkacx#28,Italian_Game Italian_Game_Two_Knights_Defense
3228,03BKg,1rbq1k1r/p1p3pp/2nbPpn1/3N4/3P4/2P2Q2/PP3PPP/R1B1R1K1 b - - 2 18,c6e7 f3f6 g7f6 c1h6 f8g8 d5f6,2506,86,94,4323,intermezzo long mate mateIn3 opening sacrifice,https://lichess.org/yChTknxk/black#35,Four_Knights_Game Four_Knights_Game_Halloween_Gambit
3229,03BLZ,6k1/p4p1p/6p1/8/4RP2/6PQ/Prq4P/R5K1 b - - 0 26,c2e4 h3c8 g8g7 c8c3 g7h6 c3b2,1026,76,85,87,crushing endgame fork long,https://lichess.org/GQUgxuJc/black#51,
3230,03BNm,1r5k/p1p4p/2p3r1/3pb1n1/5p2/1NP2P2/PP4PP/R1B1R1K1 w - - 2 25,e1e5 g5f3 g1h1 f3e5,1018,78,83,166,advantage kingsideAttack middlegame pin short,https://lichess.org/tBcH46ul#48,
3231,03BPz,8/2Q2kpp/p4q2/1p1P4/1P6/7P/6PK/8 b - - 4 35,f6e7 d5d6 e7c7 d6c7,1238,78,96,13970,advancedPawn crushing endgame queenEndgame short,https://lichess.org/GOttwmgX/black#69,
3232,03BQX,5Rr1/1pkb2r1/3p1Q2/4p2p/2PqP2P/3Pn1P1/2B5/2R4K b - - 4 42,g7g3 f6d8 c7c6 c2a4 c6c5 d8a5 b7b5 c4b5,2077,75,95,1829,crushing discoveredAttack middlegame veryLong,https://lichess.org/umK2r9MX/black#83,
3233,03BSR,6rk/4qprn/p1p2N2/1p2p2Q/6P1/3B1P1R/PPP4P/6K1 b - - 0 27,e7f6 h5h7 g7h7 h3h7,952,93,95,161,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/aV4YW1aK/black#53,
3234,03BVD,2r3k1/4q2p/p3bpp1/1p2R3/7Q/N1P5/PP1r1PPP/R5K1 w - - 1 25,a1e1 g6g5 h4g3 f6e5,1798,77,76,47,crushing middlegame short,https://lichess.org/PYozsvkV#48,
3235,03BWU,r3r1k1/p4p2/3p2pp/2p5/Pp3qPP/1N1RnP2/1PP1Q3/1K2R3 b - - 5 24,d6d5 d3e3 e8e3 e2e3 f4e3 e1e3,1333,77,97,7637,crushing long middlegame,https://lichess.org/DM4aJ1i4/black#47,
3236,03BcC,8/3nR3/kpq2p2/2p2B2/p1Pp1P2/3N2Pp/PP5P/6K1 w - - 0 33,f5d7 c6g2,934,92,93,170,endgame master mate mateIn1 oneMove,https://lichess.org/OR9WjAz4#64,
3237,03BcT,6k1/2R5/1p2r2p/p4p2/3R1p2/P4KP1/1P2r2P/8 b - - 1 38,e2h2 d4d8 e6e8 d8e8,969,78,80,94,endgame master masterVsMaster mate mateIn2 rookEndgame short,https://lichess.org/dNWLpYiM/black#75,
3238,03Bfa,4q1k1/6r1/5Q1R/p2p2r1/8/2P5/PP4PP/5R1K w - - 3 30,f1f2 g5g2 h6h8 g8h8 f6h4 g7h7,2336,88,86,228,advantage endgame long,https://lichess.org/YLAydbcq#58,
3239,03Bol,3q1rk1/p3ppbp/6p1/8/P4n2/Q3P3/RPrB1PPP/4KBNR w K - 4 20,g1f3 d8d2 f3d2 c2c1,2096,77,94,6411,mate mateIn2 middlegame sacrifice short,https://lichess.org/0jzDJv2O#38,
3240,03BrC,5rk1/5ppp/2p5/2qp4/Q2Nb3/8/P3B1PP/4R2K w - - 2 23,d4c6 c5f2 e1g1 f2e2,1639,74,92,1562,advantage middlegame short,https://lichess.org/es3laXdC#44,
3241,03Bwi,2k4r/p1p3b1/Pp1p4/1P1P1b1p/2B1rBp1/6P1/5P1P/2R2RK1 w - - 1 23,c4d3 e4f4 g3f4 f5d3,1281,75,97,2174,advantage discoveredAttack middlegame short,https://lichess.org/GJkCaccS#44,
3242,03Bzk,3r1bk1/1b1p1p1p/p1q1pPp1/1pr5/7Q/1BN1B3/PPP2PPP/R4RK1 w - - 8 19,e3c5 c6g2,657,100,96,264,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/acLmPzV6#36,Sicilian_Defense Sicilian_Defense_Franco-Sicilian_Variation
3243,03C3C,4r1k1/5pp1/pq2bb1p/3R4/P7/1P3Q2/2P1R1P1/7K b - - 0 30,b6c6 d5d8 c6a4 b3a4,1971,74,93,5913,advantage middlegame short,https://lichess.org/3R26fmOW/black#59,
3244,03C3g,1k1r3r/pp4pp/3b1p2/1N6/P2Pqp2/2Q2N1P/5PP1/2R3K1 b - - 3 24,d8c8 c3c8 h8c8 c1c8 b8c8 b5d6 c8d7 d6e4,1663,75,99,1106,advantage attraction fork middlegame veryLong,https://lichess.org/tx8yOygo/black#47,
3245,03C5N,2r3k1/1p4pp/p3b3/4p3/1P6/6P1/2KQB2P/q2R3R w - - 3 25,c2d3 a1d4,1639,88,76,344,mate mateIn1 middlegame oneMove,https://lichess.org/APzGxCuH#48,
3246,03C7W,6k1/5pp1/5b1p/2R5/P7/2pK1P1P/3r4/1R6 w - - 2 31,d3e3 f6d4 e3e4 d4c5,1699,78,95,15208,crushing endgame fork short,https://lichess.org/ZLHBPNLy#60,
3247,03CBj,5rk1/p4ppp/1p6/4p3/3PQP2/2PKP2q/P5r1/2R1R3 b - - 4 32,g2a2 e1h1 a2h2 h1h2 h3h2 c1h1 h2h1 e4h1,1288,75,90,501,clearance crushing endgame veryLong,https://lichess.org/jFEMAwSs/black#63,
3248,03CC9,1rb2r1k/1p2bpp1/p1B1p2p/4q1Nn/2p4P/P1N1B1P1/1PQ2P2/2KR3R b - - 0 17,b7c6 c2h7,1406,464,54,3,mate mateIn1 middlegame oneMove,https://lichess.org/OwRTXVii/black#33,Horwitz_Defense Horwitz_Defense_Other_variations
3249,03CF0,r2qr1k1/p1p1bpBp/2pp1n2/5b2/4P2P/6Q1/PPP2PP1/RN2K2R b KQ - 1 12,f5g4 g7f6 e7f6 g3g4,1614,500,100,0,capturingDefender equality kingsideAttack opening pin short,https://lichess.org/dAKdfRR3/black#23,
3250,03CKR,8/R5pk/5r1p/5P2/5KP1/8/8/8 b - - 32 81,h6h5 g4g5 f6f8 f5f6 f8g8 f4f5,2123,75,79,137,crushing defensiveMove endgame long rookEndgame,https://lichess.org/qU8FAuEC/black#161,
3251,03COV,r4rk1/p2b1ppp/3bp3/3pq3/2pN4/P1P1B1P1/1P1Q1P1P/R4RK1 b - - 0 20,h7h6 e3f4 e5f6 f4d6,1630,74,96,10191,advantage middlegame short skewer,https://lichess.org/q3PiiNYF/black#39,
3252,03CRd,8/7k/p1p2r2/5q1p/P3p1pQ/4R3/5P2/6K1 b - - 9 53,f6d6 h4e7 h7g8 e7d6,1185,278,67,6,crushing endgame fork short,https://lichess.org/FC2y5Iy2/black#105,
3253,03CYt,6R1/2p2k1p/p3b1pB/1p5q/2n1p3/8/P4PPP/3Q2K1 b - - 0 32,f7g8 d1d8 g8f7 d8f8,1185,86,55,50,endgame mate mateIn2 short,https://lichess.org/MBaJZcBW/black#63,
3254,03CZE,r1bq1r1k/2p1b2p/p1np2p1/1p2p1P1/n3PN2/P1PP1Q2/BP3P2/RNB1K2R b KQ - 1 15,e5f4 h1h7 h8h7 f3h1 c8h3 h1h3 h7g7 h3h6,1761,74,99,428,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/M6jpbGRG/black#29,Bishops_Opening Bishops_Opening_Other_variations
3255,03Caw,3r2k1/pp4pp/8/1PP2p2/5P2/8/P2rp1PP/R1R3K1 w - - 0 26,c1e1 d2d1 g1f2 d1a1,1788,78,87,213,crushing endgame pin rookEndgame short,https://lichess.org/BssI8Lac#50,
3256,03Cge,8/pR3kpp/5p2/2pK1P2/7P/2rp4/5P2/8 b - - 1 32,f7f8 d5e6 g7g6 e6f6 f8e8 f6e6,1887,75,90,715,crushing defensiveMove endgame long rookEndgame,https://lichess.org/chluPFQo/black#63,
3257,03Cgx,N4k1r/pp2nppp/3p2q1/4n3/4Pb2/2P2B1b/PP3PPP/RN1Q1R1K b - - 4 14,e5f3 d1f3 g6g2 f3g2 h3g2 h1g2,1264,79,92,680,crushing fork long middlegame,https://lichess.org/kQjtZqPb/black#27,Scotch_Game Scotch_Game_Classical_Variation
3258,03Chx,8/8/5k1p/5pp1/5PPK/7P/8/8 w - - 0 61,f4g5 h6g5 h4g3 f5f4 g3f2 f6e6,2386,86,82,47,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/Gpg42LQF#120,
3259,03CkS,r4r1k/2p5/p2p1q1p/1p1Pp1p1/4Pp2/PB1P1QPb/1PP2R2/4R1K1 b - - 1 23,f4g3 f3f6 f8f6 f2f6,593,89,85,575,advantage kingsideAttack middlegame short,https://lichess.org/wahxkABn/black#45,
3260,03Ckg,3r1k2/pp3pbp/8/4p3/5p2/1BP2P1P/PPR2RPK/r7 w - - 0 26,f2e2 d8d1 e2e1 d1e1,1132,75,91,849,crushing endgame quietMove short,https://lichess.org/JnNwprex#50,
3261,03ClJ,6k1/R4p2/7p/8/2P5/3P4/prn5/2K2B2 b - - 1 46,a2a1q a7a1 b2b8 c1c2,1291,77,54,91,crushing endgame short,https://lichess.org/OVTJM6gr/black#91,
3262,03Cnf,8/pp5R/3k4/3Nn3/4P3/1KP5/8/4r3 w - - 12 46,h7b7 e1b1 b3c2 b1b7,759,75,88,673,crushing endgame short skewer,https://lichess.org/RaY7sOQ1#90,
3263,03Cow,3r1rk1/ppp2ppp/1b6/8/4P1R1/2Pq3P/P5P1/R1Q1B2K b - - 1 23,h7h5 g4g7 g8g7 c1g5,1475,270,100,3,attraction equality kingsideAttack middlegame sacrifice short,https://lichess.org/zsh50GkI/black#45,
3264,03Cz5,3r1r1k/pp4pp/2qPP1p1/2b5/3p1B2/1P3QP1/P6P/R4R1K b - - 2 26,c5d6 f3c6 b7c6 f4d6,1655,75,87,764,crushing intermezzo middlegame short,https://lichess.org/OpOW7hZg/black#51,
3265,03CzP,3K4/3Q4/6pk/1Pq5/8/8/8/8 b - - 6 55,g6g5 d7c6 c5c6 b5c6,1588,106,85,24,crushing endgame queenEndgame short,https://lichess.org/swFmUATF/black#109,
3266,03D0q,8/b1p3k1/p1ppr1p1/3bP3/1r1P3N/1P4R1/P4PPP/3R2K1 b - - 7 26,b4d4 h4f5 g7f7 f5d4,1587,86,76,61,advantage middlegame pin short,https://lichess.org/J5OTYswK/black#51,
3267,03D2V,5kr1/p1q2p2/1p2p3/2p5/6Q1/P1P4P/3n1PP1/3RR1K1 w - - 3 26,g4h4 d2f3 g1f1 f3h4,1157,76,85,170,crushing endgame pin short,https://lichess.org/o5c1UsSN#50,
3268,03D2z,3r1rk1/ppp2ppp/4b3/4n3/1PP1PPPq/P6P/2QNB3/R4RK1 w - - 1 20,f4e5 h4g3 g1h1 g3h3,1551,75,87,357,crushing kingsideAttack middlegame short,https://lichess.org/AcjAxQX0#38,
3269,03D9B,r4kr1/p2b2pR/2p1p3/3pP2B/3P1P1Q/2P3R1/P1q3P1/6K1 w - - 4 29,h4g5 c2b1 h5d1 b1h7,2471,82,90,1072,crushing fork middlegame short,https://lichess.org/RVCwSzzM#56,
3270,03DB8,6k1/4R3/2r2K1p/8/5P1N/3p4/P5P1/8 w - - 2 38,e7e6 c6e6 f6e6 d3d2 h4f5 d2d1q,1106,78,94,13501,advancedPawn crushing endgame long promotion,https://lichess.org/R3U5fW7X#74,
3271,03DDF,5k2/R7/6pp/8/1B3p2/7P/4q1B1/7K b - - 1 40,f8e8 g2c6 e8d8 b4a5 d8c8 a7a8,2129,80,71,265,endgame exposedKing long master mate mateIn3,https://lichess.org/sLk0A4ie/black#79,
3272,03DEb,5r2/8/kpBp4/3P4/P5RK/8/5p2/8 w - - 0 46,g4g6 f2f1q c6b5 f1b5 a4b5 a6b5,2196,79,85,433,advancedPawn crushing endgame long promotion,https://lichess.org/asAVbdWv#90,
3273,03DIX,4rrk1/5pp1/3p3p/p1p5/2q1P3/4Q3/PP3P2/1K2R1R1 b - - 1 23,g7g5 e3g5 h6g5 g1g5 g8h8 e1h1,2384,81,94,2304,endgame long mate mateIn3 sacrifice,https://lichess.org/M4Zq4Q9z/black#45,
3274,03DM7,r1b1k3/pp3p1p/2n5/2B1p1q1/8/1N1R4/PPP1B1PP/R5K1 b q - 7 19,c8f5 d3g3 g5h6 g3g8,1519,74,88,278,crushing master middlegame short,https://lichess.org/wQbUHOJX/black#37,Sicilian_Defense Sicilian_Defense_Paulsen-Basman_Defense
3275,03DMs,1r4k1/3q1pp1/p2b2n1/Bp1Nr3/8/PQ6/1PP3RP/2K2R2 b - - 0 33,d7c6 d5f6 g7f6 g2g6,2462,102,89,880,crushing kingsideAttack middlegame pin short,https://lichess.org/P3UpyKfh/black#65,
3276,03DMu,2r3k1/1br2p2/pp2pQp1/3qN2p/3P2P1/P6R/1P3P1P/4R1K1 w - - 0 28,g4h5 d5h1,1123,78,100,75,mate mateIn1 middlegame oneMove,https://lichess.org/6ORT4IDH#54,
3277,03DSs,8/5q1k/3Q2pp/4b3/2pP4/2B1n2P/1P4P1/7K w - - 0 42,d6e5 f7f1 h1h2 f1g2,1109,94,73,19,endgame master mate mateIn2 short,https://lichess.org/QskLWRPF#82,
3278,03DWn,rn2k2r/ppb3p1/2pqpp1p/2N5/3P4/2P4P/PP2BRP1/R2Q2K1 w kq - 3 17,c5b7 d6h2 g1f1 h2h1,684,80,100,266,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/xR7F5LTf#32,Zukertort_Opening Zukertort_Opening_Wade_Defense
3279,03DWu,4Q3/8/5r1p/P4kp1/8/3r3P/5K2/8 b - - 2 44,f6e6 e8b5 f5e4 b5c4 d3d4 c4e6,1823,75,97,1995,crushing endgame fork long queenRookEndgame,https://lichess.org/7t8O0LmX/black#87,
3280,03Daz,5rk1/5p2/p2qp1pp/2p5/3p2Q1/1P5P/P5P1/5RK1 b - - 0 38,f7f5 g4g6 g8h8 g6h6 h8g8 h6g6,2264,76,89,421,crushing endgame exposedKing long,https://lichess.org/rHHuOLnL/black#75,
3281,03Dig,4r1k1/pp3pp1/2q1p3/6p1/8/2P4R/PP2Q1PP/6K1 b - - 5 27,g7g6 e2e5 c6c5 e5c5,1574,75,83,124,crushing endgame short,https://lichess.org/XSDt45K4/black#53,
3282,03Dj5,r6k/5Rb1/2p3Qp/p2pq1p1/8/1B1R2PP/P1P3PK/4r3 w - - 5 28,d3f3 e5a1 g6g7 a1g7 f7g7 h8g7,1795,73,94,12111,advantage long middlegame,https://lichess.org/0IabbKVb#54,
3283,03DmV,1q2k2r/2p2pR1/4pn2/p1p5/2p1N3/4PP2/2PP2QP/2K5 b k - 1 27,f6e4 g7g8 e8e7 g8b8,1131,77,83,124,advantage endgame short skewer,https://lichess.org/jMAwecZJ/black#53,
3284,03DnQ,7k/7p/1R1p3P/p1p1p3/4P3/1P1P2P1/b4r2/2K5 b - - 0 33,a5a4 b6b8 f2f8 b8f8,1221,81,62,110,endgame mate mateIn2 short,https://lichess.org/EieodZSt/black#65,
3285,03DoA,8/8/7p/pk3p1P/5Pp1/1PK3P1/8/8 w - - 5 52,c3d4 b5b4 d4e5 b4b3,994,75,100,279,crushing endgame pawnEndgame short,https://lichess.org/qjeKzpGE#102,
3286,03Dpd,1qkr3r/1p3pR1/2p5/Q2p4/7p/5P2/P1B5/1K6 b - - 0 28,h4h3 c2f5 d8d7 g7f7 b8d6 f7d7 d6d7 f5d7 c8d7 a5c3,2680,83,87,419,crushing endgame pin veryLong,https://lichess.org/QjmqTQZC/black#55,
3287,03Drl,r4rk1/1p1n2pp/5p2/p7/5N2/P3PBqb/1P1Q2P1/R4RK1 b - - 1 24,h3f5 d2d5 g8h8 d5f5,1530,74,91,1677,advantage fork middlegame short,https://lichess.org/qx08fVxC/black#47,
3288,03E2z,8/8/6p1/3kP3/8/3K4/8/8 w - - 1 56,d3e3 d5e5 e3f3 e5f5 f3g3 f5g5,1604,76,88,239,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/sgLUTubC#110,
3289,03E3Y,2rr2k1/p6p/1p4p1/5p2/4pP2/PN4P1/1P4NP/1K5R w - - 0 25,g2e3 d8d3 h1e1 d3b3,1178,74,96,2537,crushing endgame fork short,https://lichess.org/1YHHjVUA#48,
3290,03E8w,rnq2rk1/ppp1bNpp/4p3/3b2BP/2BP2P1/2P5/P1P1Q3/R4RK1 b - - 4 15,f8f7 c4d5 f7f1 a1f1 e6d5 g5e7 b8c6 f1f8 c8f8 e7f8,2594,102,89,1390,advantage fork middlegame veryLong,https://lichess.org/GVIcQF0r/black#29,Blackmar-Diemer_Gambit Blackmar-Diemer_Gambit_Tartakower_Variation
3291,03EDd,6k1/4n1p1/3Q3p/3P2q1/1P1BPp2/5P2/P1r3PP/5R1K w - - 1 28,f1f2 c2c1 f2f1 c1f1,969,84,66,133,crushing endgame short,https://lichess.org/kKTORpVz#54,
3292,03EFQ,6k1/p5rp/p3p1p1/1b2N3/3rp3/PP2K3/7P/2R5 b - - 1 32,d4d5 c1c8 d5d8 c8d8 b5e8 d8e8,659,93,97,591,endgame long mate mateIn3,https://lichess.org/ZVKTxxzu/black#63,
3293,03EI3,3r4/6pp/2p1k3/ppP5/6P1/7P/1P6/4R1K1 b - - 1 32,e6d5 e1d1 d5c5 d1d8,951,76,98,808,crushing endgame rookEndgame short skewer,https://lichess.org/FxsIzYzO/black#63,
3294,03ELs,r2q2k1/pb2b1p1/1p2p1rp/2p5/4PB2/2P1P3/PPQ3PP/RB3RK1 w - - 1 17,e4e5 g6g2 c2g2 b7g2,1031,78,69,48,advantage fork middlegame short,https://lichess.org/QnsMoVXA#32,Indian_Defense Indian_Defense_London_System
3295,03EPU,r1b2rk1/pp2n1pp/2n5/2q2p2/3p4/2N2N2/PPP1QPPP/2KR1B1R w - - 0 12,f3d4 c6d4 e2c4 d4e6 c4c5 e6c5,2325,88,87,1176,advantage long opening,https://lichess.org/liUubf5z#22,Scandinavian_Defense Scandinavian_Defense_Blackburne_Gambit
3296,03EPr,3q2k1/1p3ppp/r7/3p4/rn1B4/4P1Q1/5PPP/R3R1K1 b - - 3 23,g7g6 a1a4 a6a4 g3e5 f7f6 e5e6 g8g7 d4f6 d8f6 e6d7,2141,84,71,41,crushing discoveredAttack fork middlegame sacrifice veryLong,https://lichess.org/9O0b9W1J/black#45,
3297,03ET6,5rk1/3b1p1p/1q1pp1pQ/4n2P/p2RP1P1/5P2/BPP5/2K4R b - - 0 25,b6d4 h5g6 e5d3 c2d3,1542,437,100,1,equality middlegame short,https://lichess.org/IJ5K8xZ3/black#49,
3298,03EVA,5rk1/3q2p1/6Qp/3nB3/1p1P2P1/1R5P/5P2/6K1 w - - 0 31,g1g2 d5f4 e5f4 d7d5 g2h2 d5b3,1936,74,73,116,advantage clearance endgame fork long sacrifice,https://lichess.org/xcYGxFQA#60,
3299,03Efd,8/7r/3pkpp1/7P/1PP5/7R/2K4P/8 b - - 0 43,h7h5 h3h5 g6h5 b4b5,1539,74,93,1770,crushing defensiveMove endgame rookEndgame short,https://lichess.org/jP1rViR6/black#85,
3300,03EgU,3rr1k1/1b3pb1/p1n1p1p1/1pPqP3/1P1p1BP1/P4NK1/3Q1P2/1B2R2R b - - 5 27,d4d3 b1a2 d5d7 f4h6,2484,78,72,121,crushing middlegame short,https://lichess.org/5LCeYXHf/black#53,
3301,03Ejm,6k1/6pp/4p3/2Pp4/8/1P3PP1/3n3P/6K1 b - - 0 38,d2b3 c5c6 b3d2 c6c7,565,97,90,582,advancedPawn advantage endgame knightEndgame short,https://lichess.org/RrB8DVVs/black#75,
3302,03Eq0,r5r1/5p1k/p1p1p2p/n1qpb2P/1p1N1B2/4PQ2/PP3P2/1K1R2R1 b - - 1 27,e5g7 f4h6 c5f8 h6g7,2122,80,67,60,advantage middlegame short,https://lichess.org/ofKrK0XG/black#53,
3303,03Exk,8/bP1B2r1/3K3p/2R3k1/4p1P1/8/8/8 b - - 3 58,a7c5 d6c5 g7d7 b7b8q,1025,142,67,12,advancedPawn advantage endgame master masterVsMaster promotion short,https://lichess.org/K4dGlLi4/black#115,
3304,03F0M,5rk1/3Q1pp1/4pb2/7p/1p2N3/1Pq4P/6P1/5R1K b - - 7 34,c3d4 e4f6 d4f6 f1f6,882,99,92,311,crushing endgame short,https://lichess.org/0NIN60xe/black#67,
3305,03F3J,8/8/4p1K1/7P/4nk2/8/8/8 b - - 0 57,e4f6 g6f6 e6e5 h5h6 e5e4 h6h7 e4e3 h7h8q,1329,92,60,36,advancedPawn crushing endgame hangingPiece promotion veryLong,https://lichess.org/XVjHAOQA/black#113,
3306,03FL5,5r2/p1q2p1k/5Q1p/3p1N2/8/1P5P/P4KP1/4r3 b - - 1 33,c7e5 f6h6 h7g8 h6g5,1545,500,100,2,endgame equality fork short,https://lichess.org/ifsXHnPY/black#65,
3307,03FLH,8/8/5pK1/4kP1B/4b2P/4p1P1/1P6/8 w - - 1 48,h5g4 e4f5 g4f5 e3e2 h4h5 e2e1q,1175,79,93,108,advancedPawn bishopEndgame crushing endgame long promotion sacrifice,https://lichess.org/Nm8Sjxon#94,
3308,03FOB,8/8/2p1p1b1/p1P1Pp1k/Pp1PP1pP/6K1/8/3B4 w - - 1 45,d1b3 f5f4 g3f4 h5h4,1936,95,87,42,bishopEndgame crushing deflection endgame short,https://lichess.org/IMAyRzET#88,
3309,03FQJ,r1b2rk1/ppq2ppp/4p3/3p4/2BB4/2P5/P1PQ1PPP/R4RK1 b - - 0 16,c7c4 d4g7 g8g7 d2g5 g7h8 g5f6,2242,82,87,179,advantage attraction kingsideAttack long middlegame sacrifice,https://lichess.org/kepSUgP0/black#31,Sicilian_Defense Sicilian_Defense_Flohr_Variation
3310,03FZ5,8/8/3k1np1/p4p2/1pBP1Pp1/1P2K1P1/7P/8 b - - 1 45,f6d5 c4d5 d6d5 e3d3 d5d6 d3c4 d6c6 d4d5,1143,78,93,6300,crushing endgame veryLong zugzwang,https://lichess.org/aIAd9tS2/black#89,
3311,03FZy,8/8/3N4/3n1pk1/1PpP4/2P2K2/8/8 b - - 5 56,d5c3 b4b5 c3d5 d6c4 d5c7 b5b6,1946,76,93,916,crushing endgame knightEndgame long master quietMove,https://lichess.org/MR93MbXD/black#111,
3312,03FbC,3r2k1/5ppp/p5r1/1p2PP1n/1B1p4/5P2/PP5P/3R1R1K b - - 0 32,g6g5 b4e7 g5f5 e7d8,1542,105,89,21,crushing endgame fork short,https://lichess.org/A03ZkCfd/black#63,
3313,03Fdm,r1bqk2r/pp3ppp/5b2/3p4/3Q4/2N1P3/PP3PPP/R3KB1R w KQkq - 0 11,d4d5 f6c3 b2c3 d8d5,1042,83,86,91,crushing intermezzo middlegame short,https://lichess.org/elYvT1aN#20,Queens_Gambit_Declined Queens_Gambit_Declined_Traditional_Variation
3314,03Feb,8/8/4k2p/1p1pp1p1/pPpP4/P1P1KPPP/8/8 w - - 1 48,f3f4 g5f4 g3f4 e5e4,2219,81,89,969,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/1K321ZTG#94,
